Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	IP Delay Window(mV/V)	IP sum window 1-1	Pint(V)	Pext(V)	T int(°C)	T log(°C)	Latitude	Longitude	
2017-07-04 16:43:39	37	1853	7	6	0	0	15	0	0	12	0	0	13	0	0	11.5	0	1.018		52.0014	179.722	0.343429	0	6.60424	0.0329998	217.852	2	0	15.7032751621316	12.8947	12.6642	44.7951	0	52.4048	9.82069	
2017-07-04 16:43:39	37	1854	4	6	0	0	15	0	0	13	0	0	14	0	0	12	0	0.536		52.0014	179.722	0.975408	0	18.7574	0.0357013	227.584	2	0	18.0780173317785	12.8947	12.6642	44.7951	0	52.4048	9.82069	
2017-07-04 16:43:47	38	1855	5	6.5	0	0	15.5	0	0	8.5	0	0	9.5	0	0	10	0	1.018		45.716	179.184	0.358106	0	7.83327	0.0265677	258.394	2	0	14.7937463033607	12.8947	12.6642	44.7951	0	52.4048	9.82072	
2017-07-04 16:43:47	38	1856	6	6.5	0	0	15.5	0	0	10.5	0	0	11.5	0	0	11	0	1.706		45.716	179.184	0.181469	0	3.96949	0.0191458	249.41	2	0	12.1569874843323	12.8947	12.6642	44.7951	0	52.4048	9.82072	
2017-07-04 16:44:12	41	1857	1	8	0	0	17	0	0	9	0	0	10	0	0	11	0	0.536		72.8735	179.762	1.13568	0	15.5842	0.0359257	189.084	2	0	17.5555404693073	12.8947	12.6642	44.6651	0	52.4048	9.82072	
2017-07-04 16:43:47	38	1858	7	6.5	0	0	15.5	0	0	12.5	0	0	13.5	0	0	12	0	1.018		45.716	179.184	0.355977	0	7.7867	0.0168671	256.858	2	0	13.9254915398847	12.8947	12.6642	44.7951	0	52.4048	9.82072	
2017-07-04 16:43:47	38	1859	4	6.5	0	0	15.5	0	0	13.5	0	0	14.5	0	0	12.5	0	0.536		45.716	179.184	0.916183	0	20.0407	0.0238031	243.155	2	0	21.5163785525854	12.8947	12.6642	44.7951	0	52.4048	9.82072	
2017-07-04 16:43:56	39	1860	5	7	0	0	16	0	0	9	0	0	10	0	0	10.5	0	1.018		54.0595	179.014	0.404596	0	7.48427	0.0311387	246.882	2	0	15.7252829596284	12.8769	12.6642	44.2753	0	52.4048	9.82072	
2017-07-04 16:39:34	5	1861	1	2	0	0	20	0	0	4	0	0	6	0	0	8	0	1.071		54.3302	179.617	0.737901	0	13.5818	0.0385	329.577	2	0	13.1638932980997	12.8947	12.682	46.4844	0	52.4047	9.82073	
2017-07-04 16:47:24	63	1862	3	2.5	0	0	7	0	0	5	0	0	5.5	0	0	5	0	0.747		42.6958	179.841	0.45867	0	10.7427	0.0392667	289.28	2	0	16.0725383550972	12.8947	12.6642	44.2753	0	52.4047	9.82069	
2017-07-04 16:43:56	39	1863	2	7	0	0	16	0	0	10	0	0	11	0	0	11	0	1.495		54.0595	179.014	0.254583	0	4.7093	0.0251295	253.623	2	0	13.386787821122	12.8769	12.6642	44.2753	0	52.4048	9.82072	
2017-07-04 16:46:48	59	1864	5	2	0	0	6.5	0	0	3	0	0	3.5	0	0	3.75	0	0.509		37.4924	179.877	0.658337	0	17.5592	0.0304885	289.61	2	0	16.7934053480777	12.8947	12.6642	44.2753	0	52.4048	9.82075	
2017-07-04 16:43:56	39	1865	4	7	0	0	16	0	0	14	0	0	15	0	0	13	0	0.536		54.0595	179.014	1.02849	0	19.0251	0.0367993	230.832	2	0	20.3010909894488	12.8769	12.6642	44.2753	0	52.4048	9.82072	
2017-07-04 16:44:05	40	1866	7	7.5	0	0	16.5	0	0	13.5	0	0	14.5	0	0	13	0	1.018		49.0334	177.58	0.377169	0	7.69207	0.0192757	253.736	2	0	41.9853544998507	12.8947	12.6731	44.7951	0	52.4048	9.82072	
2017-07-04 16:44:39	44	1867	4	4.5	0	0	9	0	0	8	0	0	8.5	0	0	7.5	0	0.268		37.1336	180.182	1.07549	0	28.9628	0.0402648	175.704	2	0	20.4534175494178	12.8947	12.6642	44.5352	0	52.4048	9.8207	
2017-07-04 16:45:04	47	1868	1	0.5	0	0	5	0	0	1	0	0	1.5	0	0	2	0	0.268		43.0049	179.995	2.32075	0	53.9648	0.0552107	327.378	2	0	19.5204434799001	12.8858	12.6642	44.5352	0	52.4048	9.8207	
2017-07-04 16:46:48	59	1869	1	2	0	0	6.5	0	0	2.5	0	0	3	0	0	3.5	0	0.268		37.4924	179.877	1.78931	0	47.7245	0.0519807	289.522	2	0	19.664553929944	12.8947	12.6642	44.2753	0	52.4048	9.82075	
2017-07-04 16:43:56	39	1870	7	7	0	0	16	0	0	13	0	0	14	0	0	12.5	0	1.018		54.0595	179.014	0.419177	0	7.75399	0.0235927	255.779	2	0	13.0009332230188	12.8769	12.6642	44.2753	0	52.4048	9.82072	
2017-07-04 16:44:05	40	1871	4	7.5	0	0	16.5	0	0	14.5	0	0	15.5	0	0	13.5	0	0.536		49.0334	177.58	0.856355	0	17.4647	0.0312832	211.9	2	0	45.4186877774526	12.8947	12.6731	44.7951	0	52.4048	9.82072	
2017-07-04 16:45:14	48	1872	3	5	0	0	9.5	0	0	6.5	0	0	7	0	0	7	0	0.747		43.3635	180.243	0.408713	0	9.42528	0.0247658	253.803	2	0	15.700796329256	12.8947	12.6642	44.5352	0	52.4048	9.82069	
2017-07-04 16:44:12	41	1873	3	8	0	0	17	0	0	13	0	0	14	0	0	13	0	1.495		72.8735	179.762	0.333829	0	4.58094	0.0260786	246.711	2	0	12.7247653839098	12.8947	12.6642	44.6651	0	52.4048	9.82072	
2017-07-04 16:44:05	40	1874	3	7.5	0	0	16.5	0	0	12.5	0	0	13.5	0	0	12.5	0	1.495		49.0334	177.58	0.221251	0	4.51224	0.031933	243.011	2	0	36.9448031655584	12.8947	12.6731	44.7951	0	52.4048	9.82072	
2017-07-04 16:44:12	41	1875	7	8	0	0	17	0	0	14	0	0	15	0	0	13.5	0	1.018		72.8735	179.762	0.544866	0	7.47687	0.0370479	246.637	2	0	18.5866514412372	12.8947	12.6642	44.6651	0	52.4048	9.82072	
2017-07-04 16:42:32	29	1876	2	11	0	0	20	0	0	14	0	0	15	0	0	15	0	1.495		42.2836	177.377	0.170348	0	4.0287	0.0341778	216.969	2	0	18.6402658545829	12.8947	12.6642	44.925	0	52.4047	9.82072	
2017-07-04 16:45:14	48	1877	2	5	0	0	9.5	0	0	6	0	0	6.5	0	0	6.75	0	0.509		43.3635	180.243	0.670043	0	15.4518	0.0276129	254.852	2	0	17.6155375131405	12.8947	12.6642	44.5352	0	52.4048	9.82069	
2017-07-04 16:44:12	41	1878	4	8	0	0	17	0	0	15	0	0	16	0	0	14	0	0.536		72.8735	179.762	1.3938	0	19.1263	0.0426888	232.06	2	0	19.9386336832901	12.8947	12.6642	44.6651	0	52.4048	9.82072	
2017-07-04 16:45:48	52	1879	3	5.5	0	0	10	0	0	7	0	0	7.5	0	0	7.5	0	0.747		36.2297	180.048	0.322925	0	8.91325	0.0360327	240.016	2	0	14.7485038093948	12.8947	12.6642	44.4052	0	52.4048	9.82071	
2017-07-04 16:45:39	51	1880	4	1	0	0	5.5	0	0	4.5	0	0	5	0	0	4	0	0.268		38.1518	178.967	1.45138	0	38.0423	0.0322501	230.785	2	0	16.7816508226584	12.8947	12.6642	44.5352	0	52.4048	9.8207	
2017-07-04 16:44:21	42	1881	7	8.5	0	0	17.5	0	0	14.5	0	0	15.5	0	0	14	0	1.018		67.732	179.322	0.497416	0	7.34388	0.041112	242.25	2	0	18.6030185989133	12.8947	12.6642	44.6651	0	52.4048	9.82071	
2017-07-04 16:44:30	43	1882	1	0	0	0	4.5	0	0	0.5	0	0	1	0	0	1.5	0	0.268		41.4267	179.325	2.2906	0	55.2928	0.0292895	335.435	2	0	21.261214248261	12.8769	12.6642	44.2753	0	52.4048	9.82071	
2017-07-04 16:45:57	53	1883	6	10	0	0	14.5	0	0	12	0	0	12.5	0	0	12.25	0	0.853		56.906	179.704	0.330166	0	5.80195	0.0334331	182.274	2	0	16.1920293185007	12.8858	12.6642	44.0154	0	52.4048	9.82074	
2017-07-04 16:44:30	43	1884	5	0	0	0	4.5	0	0	1	0	0	1.5	0	0	1.75	0	0.509		41.4267	179.325	0.852351	0	20.5749	0.0296293	339.349	2	0	16.7304073815121	12.8769	12.6642	44.2753	0	52.4048	9.82071	
2017-07-04 16:47:53	66	1885	2	3	0	0	7.5	0	0	4.5	0	0	5	0	0	5	0	0.747		24.8032	178.402	0.272829	0	10.9997	0.0339968	296.201	2	0	14.4763612672494	12.8947	12.6642	44.2753	0	52.4047	9.82069	
2017-07-04 16:47:53	66	1886	3	3	0	0	7.5	0	0	5.5	0	0	6	0	0	5.5	0	0.747		24.8032	178.402	0.234705	0	9.46269	0.0276252	254.811	2	0	15.4051555049247	12.8947	12.6642	44.2753	0	52.4047	9.82069	
2017-07-04 16:44:30	43	1887	7	0	0	0	4.5	0	0	3	0	0	3.5	0	0	2.75	0	0.509		41.4267	179.325	0.741467	0	17.8983	0.0339522	295.203	2	0	20.7710444321939	12.8769	12.6642	44.2753	0	52.4048	9.82071	
2017-07-04 16:44:39	44	1888	1	4.5	0	0	9	0	0	5	0	0	5.5	0	0	6	0	0.268		37.1336	180.182	1.59428	0	42.9337	0.0514479	260.459	2	0	23.0469291408674	12.8947	12.6642	44.5352	0	52.4048	9.8207	
2017-07-04 16:44:39	44	1889	2	4.5	0	0	9	0	0	6	0	0	6.5	0	0	6.5	0	0.747		37.1336	180.182	0.382404	0	10.2981	0.032686	277.306	2	0	16.7087609104754	12.8947	12.6642	44.5352	0	52.4048	9.8207	
2017-07-04 16:44:48	45	1890	1	9	0	0	13.5	0	0	9.5	0	0	10	0	0	10.5	0	0.268		48.979	180.252	1.51417	0	30.9147	0.0619361	187.545	2	0	21.2161768032254	12.8769	12.6642	44.2753	0	52.4048	9.8207	
2017-07-04 16:45:14	48	1891	8	5	0	0	9.5	0	0	7.5	0	0	8	0	0	7.5	0	0.747		43.3635	180.243	0.338534	0	7.8069	0.0268096	210.224	2	0	14.9799085190379	12.8947	12.6642	44.5352	0	52.4048	9.82069	
2017-07-04 16:44:48	45	1892	5	9	0	0	13.5	0	0	10	0	0	10.5	0	0	10.75	0	0.509		48.979	180.252	0.57759	0	11.7926	0.0536003	194.5	2	0	17.3876553709277	12.8769	12.6642	44.2753	0	52.4048	9.8207	
2017-07-04 16:47:53	66	1893	4	3	0	0	7.5	0	0	6.5	0	0	7	0	0	6	0	0.268		24.8032	178.402	0.781596	0	31.5119	0.0330694	191.168	2	0	20.0148019981387	12.8947	12.6642	44.2753	0	52.4047	9.82069	
2017-07-04 16:45:14	48	1894	5	5	0	0	9.5	0	0	8	0	0	8.5	0	0	7.75	0	0.509		43.3635	180.243	0.512513	0	11.819	0.0283482	194.935	2	0	16.7499155123919	12.8947	12.6642	44.5352	0	52.4048	9.82069	
2017-07-04 16:44:48	45	1895	2	9	0	0	13.5	0	0	10.5	0	0	11	0	0	11	0	0.747		48.979	180.252	0.376225	0	7.68136	0.048625	206.843	2	0	15.559427958862	12.8769	12.6642	44.2753	0	52.4048	9.8207	
2017-07-04 16:44:48	45	1896	3	9	0	0	13.5	0	0	11.5	0	0	12	0	0	11.5	0	0.747		48.979	180.252	0.376667	0	7.69039	0.0540251	207.086	2	0	17.302153152318	12.8769	12.6642	44.2753	0	52.4048	9.8207	
2017-07-04 16:44:48	45	1897	7	9	0	0	13.5	0	0	12	0	0	12.5	0	0	11.75	0	0.509		48.979	180.252	0.545664	0	11.1408	0.0569175	183.749	2	0	18.84017923461	12.8769	12.6642	44.2753	0	52.4048	9.8207	
2017-07-04 16:47:43	65	1898	1	11.5	0	0	16	0	0	12	0	0	12.5	0	0	13	0	0.268		44.9305	179.761	1.70743	0	38.0015	0.0357921	230.537	2	0	16.5338989234031	12.8947	12.6642	44.1454	0	52.4047	9.82069	
2017-07-04 16:44:48	45	1899	4	9	0	0	13.5	0	0	12.5	0	0	13	0	0	12	0	0.268		48.979	180.252	1.89903	0	38.7723	0.0599433	235.213	2	0	22.9445435255132	12.8769	12.6642	44.2753	0	52.4048	9.8207	
2017-07-04 16:47:43	65	1900	5	11.5	0	0	16	0	0	12.5	0	0	13	0	0	13.25	0	0.509		44.9305	179.761	0.542953	0	12.0843	0.0327892	199.31	2	0	19.0388615184921	12.8947	12.6642	44.1454	0	52.4047	9.82069	
2017-07-04 16:47:43	65	1901	4	11.5	0	0	16	0	0	15	0	0	15.5	0	0	14.5	0	0.268		44.9305	179.761	1.35408	0	30.1372	0.0159747	182.828	2	0	20.6224662858907	12.8947	12.6642	44.1454	0	52.4047	9.82069	
2017-07-04 16:44:56	46	1902	1	13.5	0	0	18	0	0	14	0	0	14.5	0	0	15	0	0.268		80.7466	180.397	2.70859	0	33.5443	0.0715451	203.497	2	0	26.0532136928337	12.8947	12.6642	44.5352	0	52.4048	9.8207	
2017-07-04 16:44:56	46	1903	7	13.5	0	0	18	0	0	16.5	0	0	17	0	0	16.25	0	0.509		80.7466	180.397	1.19884	0	14.847	0.03264	244.877	2	0	15.2263396119426	12.8947	12.6642	44.5352	0	52.4048	9.8207	
2017-07-04 16:44:56	46	1904	2	13.5	0	0	18	0	0	15	0	0	15.5	0	0	15.5	0	0.747		80.7466	180.397	0.682942	0	8.45785	0.0513665	227.752	2	0	20.2703000288374	12.8947	12.6642	44.5352	0	52.4048	9.8207	
2017-07-04 16:44:56	46	1905	6	13.5	0	0	18	0	0	15.5	0	0	16	0	0	15.75	0	0.853		80.7466	180.397	0.733805	0	9.08775	0.0422913	285.5	2	0	15.9113311744988	12.8947	12.6642	44.5352	0	52.4048	9.8207	
2017-07-04 16:44:56	46	1906	4	13.5	0	0	18	0	0	17	0	0	17.5	0	0	16.5	0	0.268		80.7466	180.397	2.4896	0	30.8323	0.0526008	187.045	2	0	21.4380227231806	12.8947	12.6642	44.5352	0	52.4048	9.8207	
2017-07-04 16:40:58	17	1907	3	5.5	0	0	19	0	0	13	0	0	14.5	0	0	13	0	2.242		50.066	178.528	0.146392	0	2.92398	0.00381989	236.211	2	0	14.0082309448543	12.8947	12.6642	45.5748	0	52.4048	9.82067	
2017-07-04 16:45:04	47	1908	2	0.5	0	0	5	0	0	2	0	0	2.5	0	0	2.5	0	0.747		43.0049	179.995	0.576895	0	13.4146	0.0304726	361.229	2	0	14.5571479941525	12.8858	12.6642	44.5352	0	52.4048	9.8207	
2017-07-04 16:49:00	73	1909	7	8.5	0	0	13	0	0	11.5	0	0	12	0	0	11.25	0	0.509		48.4827	180.388	0.599277	0	12.3606	0.0477713	203.868	2	0	19.1388152182578	12.8947	12.6642	44.0154	0	52.4048	9.82073	
2017-07-04 16:49:00	73	1910	1	8.5	0	0	13	0	0	9	0	0	9.5	0	0	10	0	0.268		48.4827	180.388	1.36335	0	28.1203	0.0507841	170.593	2	0	21.2238691519764	12.8947	12.6642	44.0154	0	52.4048	9.82073	
2017-07-04 16:47:06	61	1911	1	11	0	0	15.5	0	0	11.5	0	0	12	0	0	12.5	0	0.268		34.4032	178.672	1.61261	0	46.8737	0.0493517	284.361	2	0	18.182663688624	12.8947	12.6642	44.2753	0	52.4047	9.82071	
2017-07-04 16:45:04	47	1912	4	0.5	0	0	5	0	0	4	0	0	4.5	0	0	3.5	0	0.268		43.0049	179.995	1.70017	0	39.5343	0.0390607	239.836	2	0	20.3856259519468	12.8858	12.6642	44.5352	0	52.4048	9.8207	
2017-07-04 16:48:22	69	1913	1	3.5	0	0	8	0	0	4	0	0	4.5	0	0	5	0	0.268		49.8735	179.706	1.99704	0	40.0421	0.0483427	242.916	2	0	21.5994523888192	12.8947	12.6642	44.1454	0	52.4048	9.8207	
2017-07-04 16:45:22	49	1914	3	9.5	0	0	14	0	0	12	0	0	12.5	0	0	12	0	0.747		54.374	180.288	0.37206	0	6.84261	0.0378389	184.257	2	0	18.0523606217782	12.8947	12.6642	44.5352	0	52.4048	9.82069	
2017-07-04 16:45:57	53	1915	2	10	0	0	14.5	0	0	11.5	0	0	12	0	0	12	0	0.747		56.906	179.704	0.450483	0	7.91625	0.0333019	213.168	2	0	15.0824634558734	12.8858	12.6642	44.0154	0	52.4048	9.82074	
2017-07-04 16:44:48	45	1916	6	9	0	0	13.5	0	0	11	0	0	11.5	0	0	11.25	0	0.853		48.979	180.252	0.351554	0	7.17766	0.0524722	225.493	2	0	17.1701645230098	12.8769	12.6642	44.2753	0	52.4048	9.8207	
2017-07-04 16:45:14	48	1917	6	5	0	0	9.5	0	0	8.5	0	0	9	0	0	8	0	0.268		43.3635	180.243	1.35231	0	31.1855	0.0331582	189.188	2	0	20.2861696234737	12.8947	12.6642	44.5352	0	52.4048	9.82069	
2017-07-04 16:47:33	64	1918	4	7	0	0	11.5	0	0	9	0	0	9.5	0	0	9.25	0	0.853		38.0237	179.598	0.262107	0	6.89326	0.0313546	216.558	2	0	16.8844831240088	12.8947	12.6642	44.2753	0	52.4047	9.8207	
2017-07-04 16:45:22	49	1919	1	9.5	0	0	14	0	0	10	0	0	10.5	0	0	11	0	0.268		54.374	180.288	1.85342	0	34.0865	0.0398897	206.786	2	0	20.1535940435287	12.8947	12.6642	44.5352	0	52.4048	9.82069	
2017-07-04 16:42:32	29	1920	7	11	0	0	20	0	0	17	0	0	18	0	0	16.5	0	1.018		42.2836	177.377	0.344956	0	8.15814	0.0288549	269.11	2	0	15.0290871709302	12.8947	12.6642	44.925	0	52.4047	9.82072	
2017-07-04 16:45:22	49	1921	5	9.5	0	0	14	0	0	10.5	0	0	11	0	0	11.25	0	0.509		54.374	180.288	0.645055	0	11.8633	0.03545	195.666	2	0	16.870195261833	12.8947	12.6642	44.5352	0	52.4048	9.82069	
2017-07-04 16:45:22	49	1922	2	9.5	0	0	14	0	0	11	0	0	11.5	0	0	11.5	0	0.747		54.374	180.288	0.44065	0	8.10405	0.036893	218.225	2	0	17.4722870443862	12.8947	12.6642	44.5352	0	52.4048	9.82069	
2017-07-04 16:45:57	53	1923	1	10	0	0	14.5	0	0	10.5	0	0	11	0	0	11.5	0	0.268		56.906	179.704	1.89148	0	33.2386	0.0370212	201.643	2	0	19.4201538764724	12.8858	12.6642	44.0154	0	52.4048	9.82074	
2017-07-04 16:45:22	49	1924	6	9.5	0	0	14	0	0	11.5	0	0	12	0	0	11.75	0	0.853		54.374	180.288	0.369468	0	6.79494	0.0378971	213.469	2	0	16.6406243960979	12.8947	12.6642	44.5352	0	52.4048	9.82069	
2017-07-04 16:48:11	68	1925	7	12	0	0	16.5	0	0	15	0	0	15.5	0	0	14.75	0	0.509		70.2135	179.858	0.869043	0	12.3771	0.0256538	204.141	2	0	19.0578630798742	12.8769	12.6642	43.7555	0	52.4048	9.82071	
2017-07-04 16:48:11	68	1926	1	12	0	0	16.5	0	0	12.5	0	0	13	0	0	13.5	0	0.268		70.2135	179.858	2.38376	0	33.9501	0.0272462	205.959	2	0	21.978259695193	12.8769	12.6642	43.7555	0	52.4048	9.82071	
2017-07-04 16:45:22	49	1927	7	9.5	0	0	14	0	0	12.5	0	0	13	0	0	12.25	0	0.509		54.374	180.288	0.698073	0	12.8384	0.0482053	211.748	2	0	22.5725510308658	12.8947	12.6642	44.5352	0	52.4048	9.82069	
2017-07-04 16:48:40	71	1928	6	12.5	0	0	17	0	0	14.5	0	0	15	0	0	14.75	0	0.853		66.2157	180.248	0.454805	0	6.86854	0.0256018	215.782	2	0	18.7118684138824	12.8947	12.6642	44.1454	0	52.4048	9.8207	
2017-07-04 16:48:11	68	1929	4	12	0	0	16.5	0	0	15.5	0	0	16	0	0	15	0	0.268		70.2135	179.858	2.44075	0	34.7619	0.0345692	210.884	2	0	22.5705854203611	12.8769	12.6642	43.7555	0	52.4048	9.82071	
2017-07-04 16:48:11	68	1930	5	12	0	0	16.5	0	0	13	0	0	13.5	0	0	13.75	0	0.509		70.2135	179.858	0.91272	0	12.9992	0.0243674	214.401	2	0	17.4316813955565	12.8769	12.6642	43.7555	0	52.4048	9.82071	
2017-07-04 16:45:22	49	1931	4	9.5	0	0	14	0	0	13	0	0	13.5	0	0	12.5	0	0.268		54.374	180.288	1.86945	0	34.3813	0.0472664	208.575	2	0	23.3261350407867	12.8947	12.6642	44.5352	0	52.4048	9.82069	
2017-07-04 16:45:30	50	1932	1	14	0	0	18.5	0	0	14.5	0	0	15	0	0	15.5	0	0.268		90.0135	180.675	2.44628	0	27.1768	0.0592564	164.869	2	0	26.2949745343996	12.8947	12.6642	44.5352	0	52.4048	9.8207	
2017-07-04 16:45:57	53	1933	3	10	0	0	14.5	0	0	12.5	0	0	13	0	0	12.5	0	0.747		56.906	179.704	0.445181	0	7.82309	0.0436565	210.66	2	0	19.0106061637601	12.8858	12.6642	44.0154	0	52.4048	9.82074	
2017-07-04 16:45:30	50	1934	5	14	0	0	18.5	0	0	15	0	0	15.5	0	0	15.75	0	0.509		90.0135	180.675	1.13027	0	12.5567	0.0449645	207.103	2	0	22.5352958570756	12.8947	12.6642	44.5352	0	52.4048	9.8207	
2017-07-04 16:45:30	50	1935	3	14	0	0	18.5	0	0	16.5	0	0	17	0	0	16.5	0	0.747		90.0135	180.675	0.936112	0	10.3997	0.025418	280.042	2	0	14.043521068465	12.8947	12.6642	44.5352	0	52.4048	9.8207	
2017-07-04 16:45:30	50	1936	4	14	0	0	18.5	0	0	17.5	0	0	18	0	0	17	0	0.268		90.0135	180.675	3.04196	0	33.7945	0.0316079	205.015	2	0	21.0776204255507	12.8947	12.6642	44.5352	0	52.4048	9.8207	
2017-07-04 16:43:06	33	1937	7	4	0	0	13	0	0	11	0	0	12	0	0	10	0	0.536		46.2597	179.814	0.786053	0	16.9922	0.0312036	206.167	2	0	19.413152025801	12.8947	12.6642	44.925	0	52.4047	9.82068	
2017-07-04 16:45:39	51	1938	2	1	0	0	5.5	0	0	2.5	0	0	3	0	0	3	0	0.747		38.1518	178.967	0.479408	0	12.5658	0.0338985	338.371	2	0	16.1790318007278	12.8947	12.6642	44.5352	0	52.4048	9.8207	
2017-07-04 16:45:39	51	1939	6	1	0	0	5.5	0	0	3	0	0	3.5	0	0	3.25	0	0.853		38.1518	178.967	0.406277	0	10.649	0.0340466	334.547	2	0	16.190632516317	12.8947	12.6642	44.5352	0	52.4048	9.8207	
2017-07-04 16:45:39	51	1940	3	1	0	0	5.5	0	0	3.5	0	0	4	0	0	3.5	0	0.747		38.1518	178.967	0.418656	0	10.9734	0.0342684	295.491	2	0	15.1770606420966	12.8947	12.6642	44.5352	0	52.4048	9.8207	
2017-07-04 16:48:31	70	1941	4	8	0	0	12.5	0	0	11.5	0	0	12	0	0	11	0	0.268		53.8708	180.029	1.83282	0	34.0225	0.115012	206.398	2	0	21.1062438402154	12.8947	12.6642	44.1454	0	52.4048	9.8207	
2017-07-04 16:48:31	70	1942	5	8	0	0	12.5	0	0	9	0	0	9.5	0	0	9.75	0	0.509		53.8708	180.029	0.58321	0	10.8261	0.0357116	178.558	2	0	17.939803150648	12.8947	12.6642	44.1454	0	52.4048	9.8207	
2017-07-04 16:46:31	57	1943	5	10.5	0	0	15	0	0	11.5	0	0	12	0	0	12.25	0	0.509		46.0751	180.081	0.616141	0	13.3725	0.0360819	220.558	2	0	17.2135574375256	12.8947	12.6642	44.2753	0	52.4048	9.82076	
2017-07-04 16:45:48	52	1944	4	5.5	0	0	10	0	0	7.5	0	0	8	0	0	7.75	0	0.853		36.2297	180.048	0.263851	0	7.28272	0.0368467	228.793	2	0	14.6380804219727	12.8947	12.6642	44.4052	0	52.4048	9.82071	
